TP conc. (mg/mL),cell line,inhibitor,ligand,readout,raw_val
0.25,SW48 E545K,DMSO,EGF,PDGF.Rec.beta.Y751,1.415473038
0.25,SW48 E545K,DMSO,EGF,PDGF.Rec.beta.Y751,1.11247252
0.25,SW48 E545K,DMSO,EGF,PDGF.Rec.beta.Y751,1.316585764
0.5,SW48 E545K,DMSO,EGF,PDGF.Rec.beta.Y751,1.518822323
0.5,SW48 E545K,DMSO,EGF,PDGF.Rec.beta.Y751,1.39461628
0.5,SW48 E545K,DMSO,EGF,PDGF.Rec.beta.Y751,1.162982933
0.5,SW48 E545K,DMSO,EGF,PDGF.Rec.beta.Y751,1.470529083
0.25,SW48 E545K,GDC-0973,HGF,PDGF.Rec.beta.Y751,1.567917821
0.25,SW48 E545K,GDC-0973,HGF,PDGF.Rec.beta.Y751,1.703105802
0.25,SW48 E545K,GDC-0973,HGF,PDGF.Rec.beta.Y751,1.269473802
0.25,SW48 E545K,GDC-0973,HGF,PDGF.Rec.beta.Y751,1.622564058
0.5,SW48 E545K,GDC-0973,HGF,PDGF.Rec.beta.Y751,1.796290179
0.5,SW48 E545K,GDC-0973,HGF,PDGF.Rec.beta.Y751,1.772299745
0.5,SW48 E545K,GDC-0973,HGF,PDGF.Rec.beta.Y751,1.326346844
0.5,SW48 E545K,GDC-0973,HGF,PDGF.Rec.beta.Y751,1.556882371
0.25,SW48 E545K,Erlotinib,HGF,PDGF.Rec.beta.Y751,1.734550283
0.25,SW48 E545K,Erlotinib,HGF,PDGF.Rec.beta.Y751,1.69948109
0.25,SW48 E545K,Erlotinib,HGF,PDGF.Rec.beta.Y751,1.193013023
0.25,SW48 E545K,Erlotinib,HGF,PDGF.Rec.beta.Y751,1.484475837
0.5,SW48 E545K,Erlotinib,HGF,PDGF.Rec.beta.Y751,1.856244744
0.5,SW48 E545K,Erlotinib,HGF,PDGF.Rec.beta.Y751,1.812240036
0.5,SW48 E545K,Erlotinib,HGF,PDGF.Rec.beta.Y751,1.369660484
0.5,SW48 E545K,Erlotinib,HGF,PDGF.Rec.beta.Y751,1.575749653
0.25,SW48 E545K,GDC-0068,HGF,PDGF.Rec.beta.Y751,1.68655259
0.25,SW48 E545K,GDC-0068,HGF,PDGF.Rec.beta.Y751,1.597452901
0.25,SW48 E545K,GDC-0068,HGF,PDGF.Rec.beta.Y751,1.647890631
0.25,SW48 E545K,GDC-0068,HGF,PDGF.Rec.beta.Y751,1.509785406
0.5,SW48 E545K,GDC-0068,HGF,PDGF.Rec.beta.Y751,1.716883035
0.5,SW48 E545K,GDC-0068,HGF,PDGF.Rec.beta.Y751,1.693057127
0.5,SW48 E545K,GDC-0068,HGF,PDGF.Rec.beta.Y751,1.643815976
0.5,SW48 E545K,GDC-0068,HGF,PDGF.Rec.beta.Y751,1.52362683
0.25,SW48 E545K,DMSO,HGF,PDGF.Rec.beta.Y751,1.814460583
0.25,SW48 E545K,DMSO,HGF,PDGF.Rec.beta.Y751,1.699915494
0.25,SW48 E545K,DMSO,HGF,PDGF.Rec.beta.Y751,1.827406357
0.25,SW48 E545K,DMSO,HGF,PDGF.Rec.beta.Y751,2.164374096
0.5,SW48 E545K,DMSO,HGF,PDGF.Rec.beta.Y751,1.902219339
0.5,SW48 E545K,DMSO,HGF,PDGF.Rec.beta.Y751,1.806401238
0.5,SW48 E545K,DMSO,HGF,PDGF.Rec.beta.Y751,1.780028213
0.5,SW48 E545K,DMSO,HGF,PDGF.Rec.beta.Y751,1.660237611
0.25,SW48 E545K,GDC-0973,IGF,PDGF.Rec.beta.Y751,0.698691648
0.25,SW48 E545K,GDC-0973,IGF,PDGF.Rec.beta.Y751,0.724263951
0.25,SW48 E545K,GDC-0973,IGF,PDGF.Rec.beta.Y751,0.836399425
0.25,SW48 E545K,GDC-0973,IGF,PDGF.Rec.beta.Y751,0.83708558
0.5,SW48 E545K,GDC-0973,IGF,PDGF.Rec.beta.Y751,0.73236895
0.5,SW48 E545K,GDC-0973,IGF,PDGF.Rec.beta.Y751,0.732943044
0.5,SW48 E545K,GDC-0973,IGF,PDGF.Rec.beta.Y751,0.823897641
0.5,SW48 E545K,GDC-0973,IGF,PDGF.Rec.beta.Y751,0.757124714
0.25,SW48 E545K,Erlotinib,IGF,PDGF.Rec.beta.Y751,0.80938201
0.25,SW48 E545K,Erlotinib,IGF,PDGF.Rec.beta.Y751,0.665483911
0.25,SW48 E545K,Erlotinib,IGF,PDGF.Rec.beta.Y751,0.726045117
0.25,SW48 E545K,Erlotinib,IGF,PDGF.Rec.beta.Y751,0.697743424
0.5,SW48 E545K,Erlotinib,IGF,PDGF.Rec.beta.Y751,0.734442343
0.5,SW48 E545K,Erlotinib,IGF,PDGF.Rec.beta.Y751,0.75232814
0.5,SW48 E545K,Erlotinib,IGF,PDGF.Rec.beta.Y751,0.814294963
0.5,SW48 E545K,Erlotinib,IGF,PDGF.Rec.beta.Y751,0.745089329
0.25,SW48 E545K,GDC-0068,IGF,PDGF.Rec.beta.Y751,0.744772539
0.25,SW48 E545K,GDC-0068,IGF,PDGF.Rec.beta.Y751,0.756611833
0.25,SW48 E545K,GDC-0068,IGF,PDGF.Rec.beta.Y751,0.794170155
0.25,SW48 E545K,GDC-0068,IGF,PDGF.Rec.beta.Y751,0.714426019
0.5,SW48 E545K,GDC-0068,IGF,PDGF.Rec.beta.Y751,0.839752378
0.5,SW48 E545K,GDC-0068,IGF,PDGF.Rec.beta.Y751,0.831093986
0.5,SW48 E545K,GDC-0068,IGF,PDGF.Rec.beta.Y751,0.891357602
0.5,SW48 E545K,GDC-0068,IGF,PDGF.Rec.beta.Y751,0.799107416
0.25,SW48 E545K,DMSO,IGF,PDGF.Rec.beta.Y751,0.837061146
0.25,SW48 E545K,DMSO,IGF,PDGF.Rec.beta.Y751,0.870596077
0.25,SW48 E545K,DMSO,IGF,PDGF.Rec.beta.Y751,0.840097533
0.25,SW48 E545K,DMSO,IGF,PDGF.Rec.beta.Y751,0.91445817
0.5,SW48 E545K,DMSO,IGF,PDGF.Rec.beta.Y751,0.898688456
0.5,SW48 E545K,DMSO,IGF,PDGF.Rec.beta.Y751,0.874640523
0.5,SW48 E545K,DMSO,IGF,PDGF.Rec.beta.Y751,0.901914417
0.5,SW48 E545K,DMSO,IGF,PDGF.Rec.beta.Y751,0.816735488
0.25,SW48 H1047R,GDC-0973,PBS,PDGF.Rec.beta.Y751,1.096976014
0.25,SW48 H1047R,GDC-0973,PBS,PDGF.Rec.beta.Y751,1.004427402
0.25,SW48 H1047R,GDC-0973,PBS,PDGF.Rec.beta.Y751,0.936616371
0.25,SW48 H1047R,GDC-0973,PBS,PDGF.Rec.beta.Y751,0.906796184
0.5,SW48 H1047R,GDC-0973,PBS,PDGF.Rec.beta.Y751,1.044343179
0.5,SW48 H1047R,GDC-0973,PBS,PDGF.Rec.beta.Y751,0.964726173
0.5,SW48 H1047R,GDC-0973,PBS,PDGF.Rec.beta.Y751,0.920704503
0.5,SW48 H1047R,GDC-0973,PBS,PDGF.Rec.beta.Y751,0.824379167
0.25,SW48 H1047R,Erlotinib,PBS,PDGF.Rec.beta.Y751,0.855236936
0.25,SW48 H1047R,Erlotinib,PBS,PDGF.Rec.beta.Y751,0.883422184
0.25,SW48 H1047R,Erlotinib,PBS,PDGF.Rec.beta.Y751,0.765840329
0.25,SW48 H1047R,Erlotinib,PBS,PDGF.Rec.beta.Y751,0.76589693
0.5,SW48 H1047R,Erlotinib,PBS,PDGF.Rec.beta.Y751,0.945585552
0.5,SW48 H1047R,Erlotinib,PBS,PDGF.Rec.beta.Y751,0.905103338
0.5,SW48 H1047R,Erlotinib,PBS,PDGF.Rec.beta.Y751,0.74299382
0.5,SW48 H1047R,Erlotinib,PBS,PDGF.Rec.beta.Y751,0.828818688
0.25,SW48 H1047R,GDC-0068,PBS,PDGF.Rec.beta.Y751,0.928345103
0.25,SW48 H1047R,GDC-0068,PBS,PDGF.Rec.beta.Y751,0.961928865
0.25,SW48 H1047R,GDC-0068,PBS,PDGF.Rec.beta.Y751,1.030525276
0.25,SW48 H1047R,GDC-0068,PBS,PDGF.Rec.beta.Y751,0.999457765
0.5,SW48 H1047R,GDC-0068,PBS,PDGF.Rec.beta.Y751,0.908933864
0.5,SW48 H1047R,GDC-0068,PBS,PDGF.Rec.beta.Y751,0.926576537
0.5,SW48 H1047R,GDC-0068,PBS,PDGF.Rec.beta.Y751,1.023316248
0.5,SW48 H1047R,GDC-0068,PBS,PDGF.Rec.beta.Y751,0.9838248
0.25,SW48 H1047R,DMSO,PBS,PDGF.Rec.beta.Y751,0.997457142
0.25,SW48 H1047R,DMSO,PBS,PDGF.Rec.beta.Y751,1.046222796
0.25,SW48 H1047R,DMSO,PBS,PDGF.Rec.beta.Y751,0.898040814
0.25,SW48 H1047R,DMSO,PBS,PDGF.Rec.beta.Y751,0.904490581
0.5,SW48 H1047R,DMSO,PBS,PDGF.Rec.beta.Y751,1.073625803
0.5,SW48 H1047R,DMSO,PBS,PDGF.Rec.beta.Y751,0.997402634
0.5,SW48 H1047R,DMSO,PBS,PDGF.Rec.beta.Y751,1.063002797
0.5,SW48 H1047R,DMSO,PBS,PDGF.Rec.beta.Y751,1.00772796
0.25,SW48 H1047R,GDC-0973,EGF,PDGF.Rec.beta.Y751,1.541577952
0.25,SW48 H1047R,GDC-0973,EGF,PDGF.Rec.beta.Y751,1.56735539
0.25,SW48 H1047R,GDC-0973,EGF,PDGF.Rec.beta.Y751,1.625311504
0.25,SW48 H1047R,GDC-0973,EGF,PDGF.Rec.beta.Y751,1.600877908
0.5,SW48 H1047R,GDC-0973,EGF,PDGF.Rec.beta.Y751,1.579166944
0.5,SW48 H1047R,GDC-0973,EGF,PDGF.Rec.beta.Y751,1.523482725
0.5,SW48 H1047R,GDC-0973,EGF,PDGF.Rec.beta.Y751,1.563852479
0.5,SW48 H1047R,GDC-0973,EGF,PDGF.Rec.beta.Y751,1.527817355
0.25,SW48 H1047R,Erlotinib,EGF,PDGF.Rec.beta.Y751,1.171406426
0.25,SW48 H1047R,Erlotinib,EGF,PDGF.Rec.beta.Y751,1.136733145
0.25,SW48 H1047R,Erlotinib,EGF,PDGF.Rec.beta.Y751,1.22829838
0.25,SW48 H1047R,Erlotinib,EGF,PDGF.Rec.beta.Y751,1.192724895
0.5,SW48 H1047R,Erlotinib,EGF,PDGF.Rec.beta.Y751,1.329136505
0.5,SW48 H1047R,Erlotinib,EGF,PDGF.Rec.beta.Y751,1.244711723
0.5,SW48 H1047R,Erlotinib,EGF,PDGF.Rec.beta.Y751,1.333084087
0.5,SW48 H1047R,Erlotinib,EGF,PDGF.Rec.beta.Y751,1.218047543
0.25,SW48 H1047R,GDC-0068,EGF,PDGF.Rec.beta.Y751,1.542573298
0.25,SW48 H1047R,GDC-0068,EGF,PDGF.Rec.beta.Y751,1.381317554
0.25,SW48 H1047R,GDC-0068,EGF,PDGF.Rec.beta.Y751,1.25498696
0.25,SW48 H1047R,GDC-0068,EGF,PDGF.Rec.beta.Y751,1.410646955
0.5,SW48 H1047R,GDC-0068,EGF,PDGF.Rec.beta.Y751,1.446161755
0.5,SW48 H1047R,GDC-0068,EGF,PDGF.Rec.beta.Y751,1.394285205
0.5,SW48 H1047R,GDC-0068,EGF,PDGF.Rec.beta.Y751,1.318234004
0.5,SW48 H1047R,GDC-0068,EGF,PDGF.Rec.beta.Y751,1.361373831
0.25,SW48 H1047R,DMSO,EGF,PDGF.Rec.beta.Y751,1.810198106
0.25,SW48 H1047R,DMSO,EGF,PDGF.Rec.beta.Y751,1.622909487
0.25,SW48 H1047R,DMSO,EGF,PDGF.Rec.beta.Y751,1.310497068
0.25,SW48 H1047R,DMSO,EGF,PDGF.Rec.beta.Y751,1.550611925
0.5,SW48 H1047R,DMSO,EGF,PDGF.Rec.beta.Y751,1.718290339
0.5,SW48 H1047R,DMSO,EGF,PDGF.Rec.beta.Y751,1.562627634
0.5,SW48 H1047R,DMSO,EGF,PDGF.Rec.beta.Y751,1.418745436
0.5,SW48 H1047R,DMSO,EGF,PDGF.Rec.beta.Y751,1.411030313
0.25,SW48 H1047R,GDC-0973,HGF,PDGF.Rec.beta.Y751,1.947274219
0.25,SW48 H1047R,GDC-0973,HGF,PDGF.Rec.beta.Y751,1.777019631
0.25,SW48 H1047R,GDC-0973,HGF,PDGF.Rec.beta.Y751,1.536298796
0.25,SW48 H1047R,GDC-0973,HGF,PDGF.Rec.beta.Y751,1.607471249
0.5,SW48 H1047R,GDC-0973,HGF,PDGF.Rec.beta.Y751,1.497546346
0.5,SW48 H1047R,GDC-0973,HGF,PDGF.Rec.beta.Y751,1.552062603
0.5,SW48 H1047R,GDC-0973,HGF,PDGF.Rec.beta.Y751,1.714354515
0.5,SW48 H1047R,GDC-0973,HGF,PDGF.Rec.beta.Y751,1.772280685
0.25,SW48 H1047R,Erlotinib,HGF,PDGF.Rec.beta.Y751,1.453711957
0.25,SW48 H1047R,Erlotinib,HGF,PDGF.Rec.beta.Y751,1.446667451
0.25,SW48 H1047R,Erlotinib,HGF,PDGF.Rec.beta.Y751,1.618796301
0.25,SW48 H1047R,Erlotinib,HGF,PDGF.Rec.beta.Y751,1.513894952
0.5,SW48 H1047R,Erlotinib,HGF,PDGF.Rec.beta.Y751,1.421773575
0.5,SW48 H1047R,Erlotinib,HGF,PDGF.Rec.beta.Y751,1.398338794
0.5,SW48 H1047R,Erlotinib,HGF,PDGF.Rec.beta.Y751,1.61661891
0.5,SW48 H1047R,Erlotinib,HGF,PDGF.Rec.beta.Y751,1.53625463
0.25,SW48 H1047R,GDC-0068,HGF,PDGF.Rec.beta.Y751,1.735298782
0.25,SW48 H1047R,GDC-0068,HGF,PDGF.Rec.beta.Y751,1.540953234
0.25,SW48 H1047R,GDC-0068,HGF,PDGF.Rec.beta.Y751,1.608008446
0.25,SW48 H1047R,GDC-0068,HGF,PDGF.Rec.beta.Y751,1.536188146
0.5,SW48 H1047R,GDC-0068,HGF,PDGF.Rec.beta.Y751,1.640898526
0.5,SW48 H1047R,GDC-0068,HGF,PDGF.Rec.beta.Y751,1.531262896
0.5,SW48 H1047R,GDC-0068,HGF,PDGF.Rec.beta.Y751,1.755289866
0.5,SW48 H1047R,GDC-0068,HGF,PDGF.Rec.beta.Y751,1.57829614
0.25,SW48 H1047R,DMSO,HGF,PDGF.Rec.beta.Y751,1.723122484
0.25,SW48 H1047R,DMSO,HGF,PDGF.Rec.beta.Y751,1.612055743
0.25,SW48 H1047R,DMSO,HGF,PDGF.Rec.beta.Y751,1.574008865
0.25,SW48 H1047R,DMSO,HGF,PDGF.Rec.beta.Y751,1.554270659
0.5,SW48 H1047R,DMSO,HGF,PDGF.Rec.beta.Y751,1.802140252
0.5,SW48 H1047R,DMSO,HGF,PDGF.Rec.beta.Y751,1.691244978
0.5,SW48 H1047R,DMSO,HGF,PDGF.Rec.beta.Y751,1.702451305
0.5,SW48 H1047R,DMSO,HGF,PDGF.Rec.beta.Y751,1.635308317
0.25,SW48 H1047R,GDC-0973,IGF,PDGF.Rec.beta.Y751,0.947603436
0.25,SW48 H1047R,GDC-0973,IGF,PDGF.Rec.beta.Y751,0.892619685
0.25,SW48 H1047R,GDC-0973,IGF,PDGF.Rec.beta.Y751,0.952905233
0.25,SW48 H1047R,GDC-0973,IGF,PDGF.Rec.beta.Y751,0.917127881
0.5,SW48 H1047R,GDC-0973,IGF,PDGF.Rec.beta.Y751,0.89773187
0.5,SW48 H1047R,GDC-0973,IGF,PDGF.Rec.beta.Y751,0.87086033
0.5,SW48 H1047R,GDC-0973,IGF,PDGF.Rec.beta.Y751,0.914996863
0.5,SW48 H1047R,GDC-0973,IGF,PDGF.Rec.beta.Y751,0.941320535
0.25,SW48 H1047R,Erlotinib,IGF,PDGF.Rec.beta.Y751,
0.25,SW48 H1047R,Erlotinib,IGF,PDGF.Rec.beta.Y751,0.858276273
0.25,SW48 H1047R,Erlotinib,IGF,PDGF.Rec.beta.Y751,0.865344939
0.25,SW48 H1047R,Erlotinib,IGF,PDGF.Rec.beta.Y751,0.890525828
0.5,SW48 H1047R,Erlotinib,IGF,PDGF.Rec.beta.Y751,0.898850667
0.5,SW48 H1047R,Erlotinib,IGF,PDGF.Rec.beta.Y751,0.891005463
0.5,SW48 H1047R,Erlotinib,IGF,PDGF.Rec.beta.Y751,0.868987399
0.5,SW48 H1047R,Erlotinib,IGF,PDGF.Rec.beta.Y751,0.877564575
0.25,SW48 H1047R,GDC-0068,IGF,PDGF.Rec.beta.Y751,0.895561181
0.25,SW48 H1047R,GDC-0068,IGF,PDGF.Rec.beta.Y751,0.902625205
0.25,SW48 H1047R,GDC-0068,IGF,PDGF.Rec.beta.Y751,0.758166862
0.25,SW48 H1047R,GDC-0068,IGF,PDGF.Rec.beta.Y751,0.921978193
0.5,SW48 H1047R,GDC-0068,IGF,PDGF.Rec.beta.Y751,0.943146129
0.5,SW48 H1047R,GDC-0068,IGF,PDGF.Rec.beta.Y751,0.962772864
0.5,SW48 H1047R,GDC-0068,IGF,PDGF.Rec.beta.Y751,0.836627832
0.5,SW48 H1047R,GDC-0068,IGF,PDGF.Rec.beta.Y751,0.91530558
0.25,SW48 H1047R,DMSO,IGF,PDGF.Rec.beta.Y751,0.996326463
0.25,SW48 H1047R,DMSO,IGF,PDGF.Rec.beta.Y751,1.042179209
0.25,SW48 H1047R,DMSO,IGF,PDGF.Rec.beta.Y751,0.807397731
0.25,SW48 H1047R,DMSO,IGF,PDGF.Rec.beta.Y751,1.02542813
0.5,SW48 H1047R,DMSO,IGF,PDGF.Rec.beta.Y751,1.022370255
0.5,SW48 H1047R,DMSO,IGF,PDGF.Rec.beta.Y751,0.922441981
0.5,SW48 H1047R,DMSO,IGF,PDGF.Rec.beta.Y751,0.867741327
0.5,SW48 H1047R,DMSO,IGF,PDGF.Rec.beta.Y751,0.927895843
0.25,SW48 parental,GDC-0973,PBS,S6.Ribo.Prot..S235.236..XP,0.787793315
0.25,SW48 parental,GDC-0973,PBS,S6.Ribo.Prot..S235.236..XP,0.858288497
0.25,SW48 parental,GDC-0973,PBS,S6.Ribo.Prot..S235.236..XP,0.678771489
0.25,SW48 parental,GDC-0973,PBS,S6.Ribo.Prot..S235.236..XP,0.653852847
0.5,SW48 parental,GDC-0973,PBS,S6.Ribo.Prot..S235.236..XP,0.953302045
0.5,SW48 parental,GDC-0973,PBS,S6.Ribo.Prot..S235.236..XP,0.903828737
0.5,SW48 parental,GDC-0973,PBS,S6.Ribo.Prot..S235.236..XP,0.843940426
0.5,SW48 parental,GDC-0973,PBS,S6.Ribo.Prot..S235.236..XP,0.816743848
0.25,SW48 parental,Erlotinib,PBS,S6.Ribo.Prot..S235.236..XP,0.882955677
0.25,SW48 parental,Erlotinib,PBS,S6.Ribo.Prot..S235.236..XP,0.975163673
0.25,SW48 parental,Erlotinib,PBS,S6.Ribo.Prot..S235.236..XP,0.661019262
0.25,SW48 parental,Erlotinib,PBS,S6.Ribo.Prot..S235.236..XP,0.726360749
0.5,SW48 parental,Erlotinib,PBS,S6.Ribo.Prot..S235.236..XP,1.009297116
0.5,SW48 parental,Erlotinib,PBS,S6.Ribo.Prot..S235.236..XP,
0.5,SW48 parental,Erlotinib,PBS,S6.Ribo.Prot..S235.236..XP,0.877490982
0.5,SW48 parental,Erlotinib,PBS,S6.Ribo.Prot..S235.236..XP,0.923514266
0.25,SW48 parental,GDC-0068,PBS,S6.Ribo.Prot..S235.236..XP,0.603001269
0.25,SW48 parental,GDC-0068,PBS,S6.Ribo.Prot..S235.236..XP,0.594109735
0.25,SW48 parental,GDC-0068,PBS,S6.Ribo.Prot..S235.236..XP,0.518107292
0.25,SW48 parental,GDC-0068,PBS,S6.Ribo.Prot..S235.236..XP,0.522190195
0.5,SW48 parental,GDC-0068,PBS,S6.Ribo.Prot..S235.236..XP,0.513155993
0.5,SW48 parental,GDC-0068,PBS,S6.Ribo.Prot..S235.236..XP,0.589815636
0.5,SW48 parental,GDC-0068,PBS,S6.Ribo.Prot..S235.236..XP,0.484076536
0.5,SW48 parental,GDC-0068,PBS,S6.Ribo.Prot..S235.236..XP,0.470372917
0.25,SW48 parental,DMSO,PBS,S6.Ribo.Prot..S235.236..XP,1.466749783
0.25,SW48 parental,DMSO,PBS,S6.Ribo.Prot..S235.236..XP,1.384090489
0.25,SW48 parental,DMSO,PBS,S6.Ribo.Prot..S235.236..XP,1.121421334
0.25,SW48 parental,DMSO,PBS,S6.Ribo.Prot..S235.236..XP,1.26429314
0.5,SW48 parental,DMSO,PBS,S6.Ribo.Prot..S235.236..XP,1.070925649
0.5,SW48 parental,DMSO,PBS,S6.Ribo.Prot..S235.236..XP,1.268370068
0.5,SW48 parental,DMSO,PBS,S6.Ribo.Prot..S235.236..XP,0.998515549
0.5,SW48 parental,DMSO,PBS,S6.Ribo.Prot..S235.236..XP,1.032275104
0.25,SW48 parental,GDC-0973,EGF,S6.Ribo.Prot..S235.236..XP,4.205102179
0.25,SW48 parental,GDC-0973,EGF,S6.Ribo.Prot..S235.236..XP,5.402516708
0.25,SW48 parental,GDC-0973,EGF,S6.Ribo.Prot..S235.236..XP,3.861735517
0.25,SW48 parental,GDC-0973,EGF,S6.Ribo.Prot..S235.236..XP,6.230489505
0.5,SW48 parental,GDC-0973,EGF,S6.Ribo.Prot..S235.236..XP,5.651434287
0.5,SW48 parental,GDC-0973,EGF,S6.Ribo.Prot..S235.236..XP,6.603230299
0.5,SW48 parental,GDC-0973,EGF,S6.Ribo.Prot..S235.236..XP,5.259561367
0.5,SW48 parental,GDC-0973,EGF,S6.Ribo.Prot..S235.236..XP,5.162355347
0.25,SW48 parental,Erlotinib,EGF,S6.Ribo.Prot..S235.236..XP,2.277009125
0.25,SW48 parental,Erlotinib,EGF,S6.Ribo.Prot..S235.236..XP,2.919497839
0.25,SW48 parental,Erlotinib,EGF,S6.Ribo.Prot..S235.236..XP,2.176377841
0.25,SW48 parental,Erlotinib,EGF,S6.Ribo.Prot..S235.236..XP,3.005948423
0.5,SW48 parental,Erlotinib,EGF,S6.Ribo.Prot..S235.236..XP,2.273291401
0.5,SW48 parental,Erlotinib,EGF,S6.Ribo.Prot..S235.236..XP,2.665632597
0.5,SW48 parental,Erlotinib,EGF,S6.Ribo.Prot..S235.236..XP,2.267676051
0.5,SW48 parental,Erlotinib,EGF,S6.Ribo.Prot..S235.236..XP,2.179339515
0.25,SW48 parental,GDC-0068,EGF,S6.Ribo.Prot..S235.236..XP,3.900438724
0.25,SW48 parental,GDC-0068,EGF,S6.Ribo.Prot..S235.236..XP,4.324959516
0.25,SW48 parental,GDC-0068,EGF,S6.Ribo.Prot..S235.236..XP,2.92294282
0.25,SW48 parental,GDC-0068,EGF,S6.Ribo.Prot..S235.236..XP,2.687659049
