,SCORE,AUPR_PVAL,AUPR_SCORE,AUROC_PVAL,AUROC_SCORE,Net1_AUPR,Net2_AUPR,Net3_AUPR,Net4_AUPR,Net5_AUPR,Net1_AUROC,Net2_AUROC,Net3_AUROC,Net4_AUROC,Net5_AUROC,N,confidence_thresh
49,43.3747962627,7.97477047427e-61,60.0982818077,2.23197477695e-27,26.6513107176,0.759326512069,0.83349758725,0.467478906482,0.505271959416,,0.943791538337,0.927776862228,0.82207092285,0.791866812227,,50.0,0.22
50,43.525587457,4.05244476434e-61,60.392282896,2.19335021734e-27,26.658892018,0.657006105041,0.503255698481,0.840200299061,0.473074051739,,0.88623639319,0.791738537118,0.927931361239,0.822147080252,,50.0,0.17
51,43.2191993274,1.62262251982e-60,59.7897825009,2.24586602951e-27,26.6486161539,0.836359700561,0.50226071411,0.65244928558,0.743751701303,,0.927869561635,0.791793122271,0.886187137767,0.943487599287,,50.0,0.25
52,43.1867486636,1.75832276627e-60,59.7549014007,2.40660089321e-27,26.6185959264,0.76361987414,0.461197502933,0.838583212921,0.497757327177,,0.944000918571,0.821230652847,0.927761412327,0.791525655022,,50.0,0.04
53,42.2277080716,1.07213888163e-58,57.9697489538,3.26838200442e-27,26.4856671894,0.441862223446,0.818817462932,0.765025237167,0.627591099992,,0.819159171509,0.926927117666,0.943980655968,0.885021426109,,50.0,0.0
54,145.035424053,1.59706264342e-224,223.796678049,5.31899941711e-67,66.2741700573,0.546330848655,0.511242147388,0.859418087462,0.455130883822,,0.869145783875,0.850416741108,0.961728234899,0.784705372373,,100.0,0.22
55,144.296154909,4.48040796698e-223,222.348682439,5.70653679511e-67,66.2436273781,0.861017669041,0.505766172604,0.546927889641,0.705278405186,,0.961724798293,0.850227000045,0.869139595159,0.922552634271,,100.0,0.09
56,142.864141571,2.80545979457e-220,219.551995951,6.66365968082e-67,66.1762871909,0.443960638346,0.497450050065,0.540661607556,0.703530536115,,0.784257718296,0.849927522698,0.869317211315,0.922857084399,,100.0,0.03
57,143.235068893,5.61272366298e-221,220.250826339,6.03515674155e-67,66.2193114462,0.546750349837,0.499470988856,0.448340448982,0.8388911406,,0.869667492654,0.850005365185,0.784448738076,0.961392306641,,100.0,0.04
58,143.890377317,2.95802970204e-222,221.528997469,5.60070676243e-67,66.2517571652,0.451878230084,0.504459451122,0.530795711783,0.716205083142,,0.784672565114,0.850367008408,0.868942793983,0.922697493606,,100.0,0.25
59,144.735605713,6.44647283014e-224,223.190677843,5.24163068752e-67,66.2805335816,0.555502567339,0.505729721801,0.858680631944,0.458083853576,,0.869351868126,0.850331060315,0.961714488474,0.784737209003,,100.0,0.17
60,139.667727331,3.04878781198e-214,213.5158728,1.51501920279e-66,65.8195818625,0.505136034355,0.480227664868,0.426044254303,0.819883396156,,0.867506392944,0.849032063807,0.783172360991,0.96093266056,,100.0,0.0
61,144.993984829,1.96742208937e-224,223.706102457,5.22555953022e-67,66.2818672004,0.549564458647,0.509782424166,0.861962671053,0.457651227194,,0.869256561896,0.850398361632,0.961748854536,0.78474516816,,100.0,0.19
62,144.766463609,5.59138295978e-224,223.252480761,5.24268234235e-67,66.2804464557,0.7150887856,0.86388591343,0.457510866603,0.50512681883,,0.922599283887,0.961768615022,0.784750409557,0.850318086567,,100.0,0.13
63,144.894026434,3.05206828765e-224,223.515405754,5.33768433272e-67,66.2726471137,0.853977894449,0.455239664848,0.725392216251,0.546330848655,,0.961675826654,0.784705372373,0.92271713555,0.869145783875,,100.0,0.21
64,143.897577075,2.6030474251e-222,221.584517919,6.15692366871e-67,66.2106362306,0.704963876931,0.854220987593,0.452175810909,0.504324669725,,0.922455242967,0.961622559258,0.784593750042,0.850169699325,,100.0,0.07
65,140.393507582,1.18393672716e-215,214.926671507,1.37929239932e-66,65.860343657,0.425585127851,0.479636507821,0.525316093245,0.704169061018,,0.783119752901,0.848965032776,0.868057807561,0.923059232737,,100.0,0.0
66,144.823135149,4.35695593191e-224,223.360816833,5.18258620139e-67,66.2854534656,0.715488441672,0.862557695187,0.457720591067,0.505398287828,,0.922622199488,0.961755727749,0.784757398085,0.850324303154,,100.0,0.14
67,144.4613101,2.16255261382e-223,222.665033318,5.52602847423e-67,66.2575868816,0.452305652526,0.509231121722,0.532787136017,0.716638894393,,0.784670041479,0.850405389079,0.868955171415,0.922690127877,,100.0,0.24
68,144.522474827,1.68874643819e-223,222.772435554,5.33931938273e-67,66.2725141001,0.714924108802,0.858256976765,0.45619761778,0.506805061815,,0.922668849105,0.961723939141,0.784715272788,0.850383495879,,100.0,0.2
69,144.827927756,4.21213636782e-224,223.375497577,5.24375104326e-67,66.2803579354,0.717939637331,0.859231945466,0.458330302526,0.506472449289,,0.922668849105,0.96171792508,0.784740315016,0.850322681436,,100.0,0.16
70,143.422326311,2.44258434912e-221,220.61215043,5.85460780361e-67,66.2325021927,0.451990550905,0.501541148318,0.542768616706,0.702726601332,,0.784617433389,0.850090505406,0.869270177072,0.922764603581,,100.0,0.05
71,141.96375416,1.58806586029e-218,217.79913149,7.44086062597e-67,66.1283768301,0.699561941006,0.828283510353,0.441200761823,0.492390936524,,0.922913554987,0.961139716085,0.784155802255,0.849746971373,,100.0,0.02
72,143.610894986,9.87260802617e-222,221.005568106,6.07824405786e-67,66.2162218658,0.857599065031,0.455292253206,0.694226771857,0.541958623773,,0.961666375987,0.784680718397,0.922307928389,0.868971880949,,100.0,0.08
73,144.717245959,6.99550804862e-224,223.155180739,5.25640501633e-67,66.2793111789,0.557123514166,0.504611621332,0.456792667303,0.864637472704,,0.869416230775,0.850269435012,0.784736820751,0.961771192477,,100.0,0.11
74,144.65778146,8.92032032756e-224,223.04961955,5.42071569099e-67,66.2659433703,0.453683592696,0.511279227764,0.538552852452,0.722859326275,,0.784687901052,0.850426741705,0.869051715388,0.922717953964,,100.0,0.23
75,144.816202775,4.36729253294e-224,223.359787717,5.33804422821e-67,66.2726178322,0.457027397414,0.865244596009,0.710951218042,0.555150661086,,0.784723231946,0.961775488234,0.922645933504,0.869367958788,,100.0,0.1
76,144.605599997,1.16095737902e-223,222.935183724,5.29643602121e-67,66.2760162695,0.715096317394,0.458618585219,0.860849987833,0.504979789795,,0.92261483376,0.784752739066,0.961735108111,0.8503034911,,100.0,0.15
77,143.406622185,2.48785512801e-221,220.604174913,6.17917568418e-67,66.2090694569,0.846856356377,0.501172222954,0.545020487571,0.70000113468,,0.961519461071,0.850036988696,0.869253467538,0.922292378517,,100.0,0.06
78,141.45126104,1.40612433566e-217,216.851976275,8.90131550435e-67,66.0505458053,0.818416006119,0.487843429366,0.532908261839,0.708575654439,,0.9608716608,0.849528309664,0.868752181522,0.923416061381,,100.0,0.01
79,144.852985666,3.81168778094e-224,223.41888268,5.16310965667e-67,66.2870886511,0.722792391597,0.86626517711,0.456792667303,0.502618919338,,0.92288,0.961790952962,0.784736820751,0.850237270929,,100.0,0.12
80,145.040308475,1.61660880912e-224,223.791395059,5.13781081687e-67,66.2892218913,0.861962671053,0.509025946474,0.553053958739,0.717208447514,,0.961748854536,0.850408632516,0.869322162288,0.922678670077,,100.0,0.18
